"","24807","Complete World Knowledge","The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order","John Hodgman","2005","Humor","Fiction","Humor","3.8","13833","2022/05/13"
"","24808","","","","","","","","","","2022/05/13"
"","24809","","","","","","","","","","2022/05/13"
"","24810","Calvin y Hobbes","Calvin y Hobbes 13: El secreto de la felicidad","Bill Watterson","","Sequential Art","Comics","","4.33","3","2022/05/13"
"","24811","Tommy & Tigern","Tommy & Tigern: Når enden er god","Bill Watterson","","","","","4.0","6","2022/05/13"
"","24812","Calvin and Hobbes","The Complete Calvin and Hobbes","Bill Watterson","","Sequential Art","Comics","Humor","4.79","38142","2022/05/13"
"","24813","Calvin and Hobbes","The Calvin and Hobbes Tenth Anniversary Book","Bill Watterson","1995","Sequential Art","Comics","Humor","4.62","51352","2022/05/13"
"","24814","Calvin and Hobbes","It's a Magical World","Bill Watterson","","Sequential Art","Comics","Humor","4.72","27610","2022/05/13"
"","24815","Calvin and Hobbes","The Indispensable Calvin and Hobbes","Bill Watterson","","Sequential Art","Comics","Humor","4.68","21252","2022/05/13"
"","24816","Calvin and Hobbes","Homicidal Psycho Jungle Cat","Bill Watterson","1994","Sequential Art","Comics","Humor","4.67","19408","2022/05/13"
"","24817","Calvin and Hobbes","The Essential Calvin and Hobbes","Bill Watterson","1988","Sequential Art","Comics","Humor","4.64","116762","2022/05/13"
"","24818","Calvin and Hobbes","The Days Are Just Packed","Bill Watterson","","Sequential Art","Comics","Humor","4.65","24051","2022/05/13"
"","24819","Calvin and Hobbes","The Calvin And Hobbes:  Tenth Anniversary Book","Bill Watterson","1995","Sequential Art","Comics","Humor","4.62","51352","2022/05/13"
"","24820","Calvin and Hobbes","Calvin and Hobbes: Sunday Pages 1985-1995: An Exhibition Catalogue","Bill Watterson","","Sequential Art","Comics","Humor","4.71","3921","2022/05/13"
"","24821","","Piccolo Albero: Poesia di e. e. cummings","Chris Raschka","1955","Holiday","Christmas","Poetry","3.64","147","2022/05/13"
"","24822","","Software Automatisch Testen: Verfahren, Handhabung Und Leistung","Elfriede Dustin","1999","Science","Computer Science","","3.61","41","2022/05/13"
"","24823","","Automated Software Testing: Introduction, Management, and Performance","Elfriede Dustin","1999","Science","Computer Science","","3.61","41","2022/05/13"
"","24824","","Quality Web Systems: Performance, Security, and Usability","Elfriede Dustin","","","","","3.86","7","2022/05/13"
"","24825","","Ḥapti","Ro°i Rashkas","","","","","0.0","0","2022/05/13"
"","24826","","Стилистика. Теоретични бележки. Задачи и тестове за упражнения","Рашка Йосифова","","","","","0.0","0","2022/05/13"
"","24827","","Ship of Fools","Richard Paul Russo","2001","Science Fiction","Horror","Fiction","3.75","3639","2022/05/13"
"","24828","","The Rosetta Codex","Richard Paul Russo","2005","Science Fiction","Fiction","Science Fiction","3.25","265","2022/05/13"
"","24829","","Bradbury: An Illustrated Life: A Journey to Far Metaphor","Jerry Weist","","Science Fiction","Art","Fantasy","4.45","74","2022/05/13"
"","24830","","The Illustrated Man","Ray Bradbury","1951","Science Fiction","Short Stories","Fiction","4.12","88647","2022/05/13"
"","24831","","The Illustrated Man","Ray Bradbury","1951","Science Fiction","Short Stories","Fiction","4.12","88647","2022/05/13"
"","24832","","The Illustrated Man","Ray Bradbury","1951","Science Fiction","Short Stories","Fiction","4.12","88647","2022/05/13"
"","24833","","Lara's Book--Lara Croft and the Tomb Raider Phenomenon","Douglas Coupland","","Games","Video Games","Fiction","3.2","55","2022/05/13"
"","24834","","Microsklaven","Douglas Coupland","1995","Fiction","Humor","Contemporary","3.88","23588","2022/05/13"
"","24835","","The Sot-Weed Factor","John Barth","1960","Fiction","Historical","Historical Fiction","4.1","7022","2022/05/13"
"","24836","","The Floating Opera and The End of the Road","John Barth","1958","Fiction","Literature","Literature","4.03","2044","2022/05/13"
"","24837","","Where Three Roads Meet: Novellas","John Barth","2005","Fiction","Short Stories","Literature","3.22","103","2022/05/13"
"","24838","","Where Three Roads Meet","John Barth","2005","Fiction","Short Stories","Literature","3.22","103","2022/05/13"
"","24839","","A Reader's Guide to John Barth","Zack Bowen","","","","","3.0","1","2022/05/13"
"","24840","","Chimera","John Barth","1972","Fiction","Fantasy","Literature","3.72","2081","2022/05/13"
"","24841","","Coming Soon!!!: A Narrative","John Barth","2001","Fiction","Novels","The United States Of America","3.23","125","2022/05/13"
"","24842","","Letters","John Barth","1979","Fiction","Literature","The United States Of America","3.84","248","2022/05/13"
"","24843","","The Last Voyage of Somebody the Sailor","John Barth","1991","Fiction","Literature","Fantasy","3.9","645","2022/05/13"
"","24844","","Classic Crews: A Harry Crews Reader","Harry Crews","1993","Fiction","American","Southern","4.35","955","2022/05/13"
"","24845","","An American Family: The Baby with the Curious Markings","Harry Crews","2006","Fiction","","","3.02","108","2022/05/13"
"","24846","","All We Need of Hell","Harry Crews","1987","Fiction","American","Southern","3.94","534","2022/05/13"
"","24847","","A Feast of Snakes","Harry Crews","1976","Fiction","Gothic","Southern Gothic","4.01","4205","2022/05/13"
"","24848","","Body","Harry Crews","1990","Fiction","Gothic","Southern Gothic","3.9","1166","2022/05/13"
"","24849","","A Childhood: The Biography of a Place","Harry Crews","1978","Autobiography","Memoir","Nonfiction","4.38","1540","2022/05/13"
"","24850","","Scar Lover","Harry Crews","1992","Fiction","Gothic","Southern Gothic","3.78","946","2022/05/13"
"","24851","","The Gospel Singer","Harry Crews","1968","Fiction","Gothic","Southern Gothic","4.24","851","2022/05/13"
"","24852","","The Mulching of America","Harry Crews","1995","Fiction","Gothic","Southern Gothic","3.48","577","2022/05/13"
"","24853","","Car","Harry Crews","1972","Fiction","Novels","Literature","3.97","690","2022/05/13"
"","24854","","Knulp","Hermann Hesse","1915","Fiction","European Literature","German Literature","3.87","5802","2022/05/13"
"","24855","","The Novels of Hermann Hesse: A Study in Theme and Structure","Theodore Ziolkowski","1965","Literature","Nonfiction","Criticism","4.12","25","2022/05/13"
"","24856","","Hermann Hesse para principiantes","Gonzalo Carranza","2000","","","","3.5","18","2022/05/13"
"","24857","","Hermann Hesse","Hiroshi David Fukurai","","","","","4.0","16","2022/05/13"
"","24858","","Narcisse et Goldmund","Hermann Hesse","1930","Fiction","Classics","Philosophy","4.21","52806","2022/05/13"
"","24859","","The Journey To The East","Hermann Hesse","1932","Fiction","Classics","Philosophy","3.7","12721","2022/05/13"
"","24860","","Piktors Verwandlungen","Hermann Hesse","1922","Fiction","Short Stories","Fantasy","3.81","645","2022/05/13"
"","24861","","Demian: Die Geschichte von Emil Sinclairs Jugend","Hermann Hesse","1919","Fiction","Classics","Philosophy","4.13","90335","2022/05/13"
"","24862","","Recuentos para Demián","Jorge Bucay","1994","Psychology","Fiction","Short Stories","4.08","10171","2022/05/13"
"","24863","","Demian","Hermann Hesse","1919","Fiction","Classics","Philosophy","4.13","90335","2022/05/13"
"","24864","","Little Yellow Pear Tomatoes","Demian Elaine Yumei","","Childrens","Picture Books","","4.08","13","2022/05/13"
"","24865","Brainship","The Ship Avenged","S.M. Stirling","","Science Fiction","Fantasy","Fiction","4.06","3412","2022/05/13"
"","24866","Pern","Dragon's Kin","Anne McCaffrey","2003","Fantasy","Science Fiction","Fantasy","3.95","10019","2022/05/13"
"","24867","Catteni","Anne McCaffrey Freedom Collection: Freedom's Landing, Freedom's Challenge, Freedom's Choice","Anne McCaffrey","1998","Science Fiction","Fantasy","Science Fiction Fantasy","4.39","675","2022/05/13"
"","24868","Acorna","Acorna's Rebels","Anne McCaffrey","2003","Fantasy","Science Fiction","Fiction","3.84","2730","2022/05/13"
"","24869","The Tower and the Hive","Lyon's Pride","Anne McCaffrey","","Science Fiction","Fantasy","Science Fiction Fantasy","3.94","8827","2022/05/13"
"","24870","Pern","The Masterharper of Pern","Anne McCaffrey","1998","Fantasy","Science Fiction","Fantasy","4.25","23749","2022/05/13"
"","24871","Acorna","Second Wave: Acorna's Children","Anne McCaffrey","2006","Fantasy","Science Fiction","Fiction","3.86","1372","2022/05/13"
"","24872","Catteni","Freedom's Ransom","Anne McCaffrey","2002","Science Fiction","Fantasy","Fiction","3.97","5048","2022/05/13"
"","24873","Dragonriders of Pern","Dragonflight","Anne McCaffrey","1968","Fantasy","Science Fiction","Fantasy","4.09","132084","2022/05/13"
"","24874","Petaybee","Power Play","Anne McCaffrey","1995","Science Fiction","Fantasy","Science Fiction Fantasy","3.92","4447","2022/05/13"
"","24875","","House of Stairs","William Sleator","1974","Young Adult","Science Fiction","Fiction","3.85","4616","2022/05/13"
"","24876","","Singularity","William Sleator","1985","Science Fiction","Young Adult","Fiction","4.04","1701","2022/05/13"
"","24877","","The Boy Who Reversed Himself","William Sleator","1986","Young Adult","Science Fiction","Fiction","3.88","1161","2022/05/13"
"","24878","","Oddballs","William Sleator","1993","Young Adult","Humor","Fiction","3.9","315","2022/05/13"
"","24879","","Fingers","William Sleator","1983","Young Adult","Fiction","Fantasy","3.58","234","2022/05/13"
"","24880","","Hell Phone","William Sleator","","Horror","Young Adult","Fantasy","3.51","629","2022/05/13"
"","24881","","The Beasties","William Sleator","1997","Horror","Young Adult","Fantasy","3.86","976","2022/05/13"
"","24882","","Presenting William Sleator","James E. Davis","","","","","0.0","0","2022/05/13"
"","24883","Marco's Millions","The Boxes","William Sleator","1998","Science Fiction","Young Adult","Fiction","3.79","857","2022/05/13"
"","24884","","The Duplicate","William Sleator","1988","Young Adult","Science Fiction","Fiction","3.69","541","2022/05/13"
"","24885","","Strange Attractors","William Sleator","1990","Science Fiction","Young Adult","Fiction","3.74","263","2022/05/13"
"","24886","","Blackbriar","William Sleator","1972","Horror","Young Adult","Mystery","3.52","659","2022/05/13"
"","24887","Interstellar Pig","Parasite Pig","William Sleator","2002","Science Fiction","Young Adult","Fiction","3.66","401","2022/05/13"
"","24888","","The Boy Who Couldn't Die","William Sleator","2004","Horror","Young Adult","Fantasy","3.69","1794","2022/05/13"
"","24889","","Among the Dolls","William Sleator","1975","Horror","Fantasy","Fiction","3.68","708","2022/05/13"
"","24890","","The Angry Moon","William Sleator","1970","Childrens","Picture Books","Childrens","3.46","146","2022/05/13"
"","24891","","Dangerous Wishes","William Sleator","1995","Fantasy","Young Adult","","3.55","73","2022/05/13"
"","24892","","","","","","","","","","2022/05/13"
"","24893","","That's Silly","William Sleator","1981","","","","3.6","5","2022/05/13"
"","24894","","Once Said Darlene","William Sleator","1979","","","","3.63","8","2022/05/13"
"","24895","","Das Haus der Treppen","William Sleator","1974","Young Adult","Science Fiction","Fiction","3.85","4616","2022/05/13"
"","24896","","Im Bann Der Dämonen","William Sleator","1991","Young Adult","Horror","Fiction","3.29","168","2022/05/13"
"","24897","","Run","William Sleator","","Young Adult","Horror","","3.07","69","2022/05/13"
"","24898","","Boltzmon!","William Sleator","1999","Science Fiction","Fiction","","3.62","86","2022/05/13"
"","24899","Interstellar Pig","Interstellar Pig","William Sleator","1984","Science Fiction","Young Adult","Fiction","3.88","2804","2022/05/13"
"","24900","","Trouble on Thunder Mountain","Russell Hoban","1999","Childrens","Picture Books","Childrens","3.21","29","2022/05/13"
"","24901","","Monsters","Russell Hoban","1979","Childrens","Picture Books","Family","3.65","68","2022/05/13"
"","24902","","Come Dance with Me","Russell Hoban","2005","Fiction","","","3.49","82","2022/05/13"
"","24903","","The Sea-Thing Child","Russell Hoban","1972","Childrens","Picture Books","Childrens","3.77","159","2022/05/13"
"","24904","Frances the Badger","A Birthday for Frances","Russell Hoban","1969","Childrens","Picture Books","Childrens","4.23","2618","2022/05/13"
"","24905","","Pilgermann","Russell Hoban","1983","Fiction","Historical","Historical Fiction","4.02","356","2022/05/13"
"","24906","","A Russell Hoban Omnibus","Russell Hoban","","Fantasy","Short Stories","","4.37","35","2022/05/13"
"","24907","Frances the Badger","Bread and Jam for Frances","Russell Hoban","1964","Childrens","Picture Books","Childrens","4.19","33348","2022/05/13"
"","24908","Captain Najork","How Tom Beat Captain Najork and His Hired Sportsmen","Russell Hoban","1974","Childrens","Picture Books","Childrens","4.3","364","2022/05/13"
"","24909","","The Mouse and His Child","Russell Hoban","1967","Fantasy","Fiction","Childrens","3.94","2359","2022/05/13"
"","24910","","World's Fair","E.L. Doctorow","1985","Fiction","Historical","Historical Fiction","3.84","4355","2022/05/13"
"","24911","","Conversations with E. L. Doctorow","E.L. Doctorow","1999","","","","3.75","12","2022/05/13"
"","24912","","City of God","E.L. Doctorow","2000","Fiction","Literature","Religion","3.4","2710","2022/05/13"
"","24913","","Creationists: Selected Essays: 1993-2006","E.L. Doctorow","","Writing","Essays","Nonfiction","3.52","171","2022/05/13"
"","24914","","The March","E.L. Doctorow","2005","Historical","Historical Fiction","Fiction","3.73","13739","2022/05/13"
"","24915","","Welcome to Hard Times","E.L. Doctorow","1960","Fiction","Westerns","Historical","3.83","2069","2022/05/13"
"","24916","","E.L. Doctorow's Ragtime: A Critical Commentary","Walter James Miller","","","","","0.0","0","2022/05/13"
"","24917","","Three Complete Novels: Billy Bathgate/World's Fair/Loon Lake","E.L. Doctorow","","Fiction","","","4.05","19","2022/05/13"
"","24918","Bloom's Modern Critical Interpretations","E.L. Doctorow's Ragtime","Harold Bloom","2001","Fiction","","","3.75","44","2022/05/13"
"","24919","","Ragtime","E.L. Doctorow","1975","Fiction","Historical","Historical Fiction","3.89","40772","2022/05/13"
"","24920","","The Discomfort Zone: A Personal History","Jonathan Franzen","2006","Nonfiction","Autobiography","Memoir","3.41","6010","2022/05/13"
"","24921","","A Confederacy of Dunces","John Kennedy Toole","1980","Fiction","Classics","Humor","3.88","252588","2022/05/13"
"","24922","","A Confederacy of Dunces","John Kennedy Toole","1980","Fiction","Classics","Humor","3.88","252588","2022/05/13"
"","24923","","A Confederacy of Dunces","John Kennedy Toole","1980","Fiction","Classics","Humor","3.88","252588","2022/05/13"
"","24924","","A Confederacy of Dunces","John Kennedy Toole","1980","Fiction","Classics","Humor","3.88","252588","2022/05/13"
"","24925","","La conjura de los necios","John Kennedy Toole","1980","Fiction","Classics","Humor","3.88","252588","2022/05/13"
